pair,source_pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct,entry_spread
EURJPY,EURJPY,B,SHORT,2022-02-17 09:10:00,2022-02-17 09:35:00,spread_reduced,Pseudo,-0.336976156537272,0.0031952090201014093
GBPJPY,GBPJPY,B,SHORT,2022-02-17 09:10:00,2022-02-17 09:35:00,spread_reduced,Pseudo,-0.4187391573160134,0.003195209020101406
AUDJPY,AUDJPY,B,SHORT,2022-02-17 09:10:00,2022-02-17 09:35:00,spread_reduced,Real,-0.3461253043753147,0.0031952090201014067
NZDJPY,NZDJPY,B,SHORT,2022-02-17 09:10:00,2022-02-17 09:35:00,spread_reduced,Real,-0.3480847601988006,0.00319520902010141
CHFJPY,CHFJPY,B,SHORT,2022-02-17 09:10:00,2022-02-17 09:35:00,spread_reduced,Pseudo,-0.26080589454861397,0.003195209020101409
USDJPY,USDJPY,B,LONG,2022-02-18 02:00:00,2022-02-18 03:30:00,spread_reduced,Pseudo,-0.03560428464442304,-0.003513251246572352
EURJPY,EURJPY,B,LONG,2022-02-18 02:00:00,2022-02-18 03:30:00,spread_reduced,Pseudo,-0.03401872757404408,-0.0035132512465723517
GBPJPY,GBPJPY,B,LONG,2022-02-18 02:00:00,2022-02-18 03:30:00,spread_reduced,Pseudo,-0.048745958269628506,-0.0035132512465723565
AUDJPY,AUDJPY,B,LONG,2022-02-18 02:00:00,2022-02-18 03:30:00,spread_reduced,Pseudo,0.09124699338921202,-0.0035132512465723556
NZDJPY,NZDJPY,B,LONG,2022-02-18 02:00:00,2022-02-18 03:30:00,spread_reduced,Pseudo,0.046063010582408914,-0.003513251246572352
CHFJPY,CHFJPY,B,LONG,2022-02-18 02:00:00,2022-02-18 03:30:00,spread_reduced,Both,-0.0861487985589308,-0.0035132512465723526
USDJPY,USDJPY,B,LONG,2022-02-21 01:45:00,2022-02-21 02:50:00,spread_reduced,Pseudo,-0.06317515686090255,-0.003116111599542353
EURJPY,EURJPY,B,LONG,2022-02-21 01:45:00,2022-02-21 02:50:00,spread_reduced,Pseudo,-0.07170841765204625,-0.0031161115995423524
GBPJPY,GBPJPY,B,LONG,2022-02-21 01:45:00,2022-02-21 02:50:00,spread_reduced,Pseudo,-0.08016658485865413,-0.0031161115995423563
AUDJPY,AUDJPY,B,LONG,2022-02-21 01:45:00,2022-02-21 02:50:00,spread_reduced,Pseudo,-0.14205374068480364,-0.003116111599542355
NZDJPY,NZDJPY,B,LONG,2022-02-21 01:45:00,2022-02-21 02:50:00,spread_reduced,Pseudo,-0.17084362544319184,-0.003116111599542352
CHFJPY,CHFJPY,B,LONG,2022-02-21 01:45:00,2022-02-21 02:50:00,spread_reduced,Pseudo,-0.0621917955685077,-0.003116111599542353
USDJPY,USDJPY,B,SHORT,2022-02-21 23:10:00,2022-02-22 00:15:00,spread_reduced,Pseudo,-0.050313460708939495,0.0033245314807064503
EURJPY,EURJPY,B,SHORT,2022-02-21 23:10:00,2022-02-22 00:15:00,spread_reduced,Pseudo,-0.2447378016116053,0.0033245314807064503
GBPJPY,GBPJPY,B,SHORT,2022-02-21 23:10:00,2022-02-22 00:15:00,spread_reduced,Pseudo,-0.02167597713235529,0.003034787365274856
AUDJPY,AUDJPY,B,SHORT,2022-02-21 23:10:00,2022-02-22 00:15:00,spread_reduced,Pseudo,-0.24737288717968653,0.003324531480706448
NZDJPY,NZDJPY,B,SHORT,2022-02-21 23:10:00,2022-02-22 00:15:00,spread_reduced,Pseudo,-0.3122338777150254,0.0033245314807064507
CHFJPY,CHFJPY,B,SHORT,2022-02-21 23:10:00,2022-02-22 00:15:00,spread_reduced,Pseudo,-0.08815104947050105,0.0030347873652748604
USDJPY,USDJPY,B,LONG,2022-02-23 09:00:00,2022-02-23 09:35:00,spread_reduced,Pseudo,-0.04574829041785004,-0.0030319243994793477
EURJPY,EURJPY,B,LONG,2022-02-23 09:00:00,2022-02-23 09:35:00,spread_reduced,Pseudo,-0.1571614717251017,-0.0030319243994793477
GBPJPY,GBPJPY,B,LONG,2022-02-23 09:00:00,2022-02-23 09:35:00,spread_reduced,Pseudo,-0.154588260716515,-0.0030319243994793525
AUDJPY,AUDJPY,B,LONG,2022-02-23 09:00:00,2022-02-23 09:35:00,spread_reduced,Both,0.019550911340463866,-0.0030319243994793503
NZDJPY,NZDJPY,B,LONG,2022-02-23 09:00:00,2022-02-23 09:35:00,spread_reduced,Pseudo,-0.07841241853860186,-0.0030319243994793472
CHFJPY,CHFJPY,B,LONG,2022-02-23 09:00:00,2022-02-23 09:35:00,spread_reduced,Real,-0.0261981049328545,-0.003031924399479348
USDJPY,USDJPY,B,SHORT,2022-02-25 08:10:00,2022-02-25 10:00:00,spread_reduced,Pseudo,-0.02979253189353918,0.0030427539857899905
EURJPY,EURJPY,B,SHORT,2022-02-25 08:10:00,2022-02-25 10:00:00,spread_reduced,Both,0.0922371894078918,0.003042753985789991
GBPJPY,GBPJPY,B,SHORT,2022-02-25 08:10:00,2022-02-25 10:00:00,spread_reduced,Pseudo,0.15417457680387087,0.003269983004654133
AUDJPY,AUDJPY,B,SHORT,2022-02-25 08:10:00,2022-02-25 10:00:00,spread_reduced,Pseudo,-0.1780736722633014,0.0030427539857899883
NZDJPY,NZDJPY,B,SHORT,2022-02-25 08:10:00,2022-02-25 10:00:00,spread_reduced,Pseudo,-0.13511335741870728,0.003042753985789991
CHFJPY,CHFJPY,B,SHORT,2022-02-25 08:10:00,2022-02-25 10:00:00,spread_reduced,Pseudo,0.20370465988400754,0.003042753985789991
USDJPY,USDJPY,B,LONG,2022-02-25 12:50:00,2022-02-25 14:05:00,spread_reduced,Pseudo,-0.0968098876328316,-0.003452978546159614
EURJPY,EURJPY,B,LONG,2022-02-25 12:50:00,2022-02-25 14:05:00,spread_reduced,Pseudo,-0.11130467964964863,-0.003452978546159614
GBPJPY,GBPJPY,B,LONG,2022-02-25 12:50:00,2022-02-25 14:05:00,spread_reduced,Pseudo,-0.41223799254895094,-0.003452978546159618
AUDJPY,AUDJPY,B,LONG,2022-02-25 12:50:00,2022-02-25 14:05:00,spread_reduced,Pseudo,0.019629712206148398,-0.0034529785461596156
NZDJPY,NZDJPY,B,LONG,2022-02-25 12:50:00,2022-02-25 14:05:00,spread_reduced,Pseudo,0.04446966103344163,-0.0034529785461596134
CHFJPY,CHFJPY,B,LONG,2022-02-25 12:50:00,2022-02-25 14:05:00,spread_reduced,Both,-0.2266710720852568,-0.003452978546159614
USDJPY,USDJPY,B,LONG,2022-02-28 10:55:00,2022-02-28 11:50:00,spread_reduced,Both,-0.018204244838023374,-0.0032627444387270587
EURJPY,EURJPY,B,LONG,2022-02-28 10:55:00,2022-02-28 11:50:00,stop,Pseudo,-0.5999949247937157,-0.0032627444387270596
GBPJPY,GBPJPY,B,LONG,2022-02-28 10:55:00,2022-02-28 11:50:00,spread_reduced,Pseudo,-0.18838656983886465,-0.003262744438727064
AUDJPY,AUDJPY,B,LONG,2022-02-28 10:55:00,2022-02-28 11:50:00,spread_reduced,Pseudo,-0.2210549184173775,-0.0032627444387270613
NZDJPY,NZDJPY,B,LONG,2022-02-28 10:55:00,2022-02-28 11:50:00,spread_reduced,Pseudo,-0.28407262358215446,-0.0032627444387270587
CHFJPY,CHFJPY,B,LONG,2022-02-28 10:55:00,2022-02-28 11:50:00,spread_reduced,Pseudo,-0.22404219103788758,-0.0032627444387270596
USDJPY,USDJPY,B,SHORT,2022-03-01 09:50:00,2022-03-01 11:30:00,spread_reduced,Pseudo,-0.04587060441674229,0.003190197072436659
EURJPY,EURJPY,B,SHORT,2022-03-01 09:50:00,2022-03-01 11:30:00,spread_reduced,Pseudo,0.11534264004842143,0.0031901970724366588
GBPJPY,GBPJPY,B,SHORT,2022-03-01 09:50:00,2022-03-01 11:30:00,spread_reduced,Pseudo,0.0004404512108739193,0.0031901970724366553
AUDJPY,AUDJPY,B,SHORT,2022-03-01 09:50:00,2022-03-01 11:30:00,spread_reduced,Pseudo,-0.2540434982865788,0.0031901970724366566
NZDJPY,NZDJPY,B,SHORT,2022-03-01 09:50:00,2022-03-01 11:30:00,spread_reduced,Pseudo,-0.10339969716581059,0.00319019707243666
CHFJPY,CHFJPY,B,SHORT,2022-03-01 09:50:00,2022-03-01 11:30:00,spread_reduced,Pseudo,0.25440159110582766,0.003190197072436659
USDJPY,USDJPY,B,SHORT,2022-03-01 16:35:00,2022-03-01 17:40:00,spread_reduced,Both,0.02961586495777343,0.00300106270200346
EURJPY,EURJPY,B,SHORT,2022-03-01 16:35:00,2022-03-01 17:40:00,spread_reduced,Pseudo,-0.10124516948473161,0.0030010627020034585
GBPJPY,GBPJPY,B,SHORT,2022-03-01 16:35:00,2022-03-01 17:40:00,spread_reduced,Both,0.08820282112128228,0.003001062702003455
AUDJPY,AUDJPY,B,SHORT,2022-03-01 16:35:00,2022-03-01 17:40:00,spread_reduced,Pseudo,0.047681834825674674,0.003001062702003457
NZDJPY,NZDJPY,B,SHORT,2022-03-01 16:35:00,2022-03-01 17:40:00,spread_reduced,Pseudo,-0.14647137466239357,0.0030010627020034602
CHFJPY,CHFJPY,B,SHORT,2022-03-01 16:35:00,2022-03-01 17:40:00,spread_reduced,Pseudo,-0.06024678941370561,0.0030010627020034594
USDJPY,USDJPY,B,LONG,2022-03-02 17:30:00,2022-03-02 18:15:00,spread_reduced,Pseudo,-0.10180069846306891,-0.0031688234481633847
EURJPY,EURJPY,B,LONG,2022-03-02 17:30:00,2022-03-02 18:15:00,spread_reduced,Pseudo,0.2814398188171937,-0.0031688234481633856
GBPJPY,GBPJPY,B,LONG,2022-03-02 17:30:00,2022-03-02 18:15:00,spread_reduced,Pseudo,0.05489665974682072,-0.0031688234481633886
AUDJPY,AUDJPY,B,LONG,2022-03-02 17:30:00,2022-03-02 18:15:00,spread_reduced,Pseudo,0.18661231871726822,-0.0031688234481633873
NZDJPY,NZDJPY,B,LONG,2022-03-02 17:30:00,2022-03-02 18:15:00,spread_reduced,Pseudo,0.17799052401268334,-0.0031688234481633843
CHFJPY,CHFJPY,B,LONG,2022-03-02 17:30:00,2022-03-02 18:15:00,spread_reduced,Both,0.02035294033856753,-0.003168823448163386
USDJPY,USDJPY,B,SHORT,2022-03-03 16:10:00,2022-03-03 17:00:00,spread_reduced,Pseudo,-0.10326775314110452,0.0030969902810707257
EURJPY,EURJPY,B,SHORT,2022-03-03 16:10:00,2022-03-03 17:00:00,spread_reduced,Real,-0.28082101962123573,0.0030969902810707244
GBPJPY,GBPJPY,B,SHORT,2022-03-03 16:10:00,2022-03-03 17:00:00,spread_reduced,Pseudo,-0.2029770384613938,0.0030969902810707205
AUDJPY,AUDJPY,B,SHORT,2022-03-03 16:10:00,2022-03-03 17:00:00,spread_reduced,Pseudo,-0.4289060073018325,0.003096990281070724
NZDJPY,NZDJPY,B,SHORT,2022-03-03 16:10:00,2022-03-03 17:00:00,spread_reduced,Pseudo,-0.4007357125797399,0.0030969902810707253
CHFJPY,CHFJPY,B,SHORT,2022-03-03 16:10:00,2022-03-03 17:00:00,spread_reduced,Pseudo,-0.1848292234449822,0.003096990281070724
NZDJPY,NZDJPY,B,SHORT,2022-03-04 00:35:00,2022-03-04 01:30:00,stop,Pseudo,-0.513565778799315,0.003397721654005406
AUDJPY,AUDJPY,B,SHORT,2022-03-04 00:35:00,2022-03-04 01:45:00,stop,Pseudo,-0.5641816049490878,0.003397721654005404
USDJPY,USDJPY,B,SHORT,2022-03-04 00:35:00,2022-03-04 01:50:00,spread_reduced,Pseudo,-0.27834655295507404,0.0033977216540054065
EURJPY,EURJPY,B,SHORT,2022-03-04 00:35:00,2022-03-04 01:50:00,stop,Pseudo,-0.6652079549451425,0.0033977216540054048
GBPJPY,GBPJPY,B,SHORT,2022-03-04 00:35:00,2022-03-04 01:50:00,spread_reduced,Pseudo,-0.49350577533235906,0.0033977216540054013
CHFJPY,CHFJPY,B,SHORT,2022-03-04 00:35:00,2022-03-04 01:50:00,spread_reduced,Pseudo,-0.26658252752398415,0.0033977216540054048
USDJPY,USDJPY,B,SHORT,2022-03-04 13:45:00,2022-03-04 17:10:00,spread_reduced,Pseudo,0.9341949023426629,0.0030638958456014054
EURJPY,EURJPY,B,SHORT,2022-03-04 13:45:00,2022-03-04 17:10:00,spread_reduced,Pseudo,0.6692328517660662,0.0030638958456014036
GBPJPY,GBPJPY,B,SHORT,2022-03-04 13:45:00,2022-03-04 17:10:00,spread_reduced,Pseudo,1.1151184081198418,0.0030638958456013997
AUDJPY,AUDJPY,B,SHORT,2022-03-04 13:45:00,2022-03-04 17:10:00,spread_reduced,Pseudo,0.1529937971228949,0.0030638958456014023
NZDJPY,NZDJPY,B,SHORT,2022-03-04 13:45:00,2022-03-04 17:10:00,spread_reduced,Pseudo,0.07864358331534835,0.0030638958456014045
CHFJPY,CHFJPY,B,SHORT,2022-03-04 13:45:00,2022-03-04 17:10:00,spread_reduced,Pseudo,0.5388273726742259,0.0030638958456014028
AUDJPY,AUDJPY,B,LONG,2022-03-07 12:25:00,2022-03-07 13:40:00,stop,Pseudo,-0.5194050183377116,-0.0031933535993255487
USDJPY,USDJPY,B,LONG,2022-03-07 12:25:00,2022-03-07 13:55:00,spread_reduced,Pseudo,0.15683063766765612,-0.003193353599325546
EURJPY,EURJPY,B,LONG,2022-03-07 12:25:00,2022-03-07 13:55:00,spread_reduced,Real,0.28585157563635705,-0.0031933535993255474
GBPJPY,GBPJPY,B,LONG,2022-03-07 12:25:00,2022-03-07 13:55:00,spread_reduced,Pseudo,-0.13638734930554453,-0.0031933535993255505
NZDJPY,NZDJPY,B,LONG,2022-03-07 12:25:00,2022-03-07 13:55:00,spread_reduced,Pseudo,-0.46200758532718067,-0.003193353599325547
CHFJPY,CHFJPY,B,LONG,2022-03-07 12:25:00,2022-03-07 13:55:00,spread_reduced,Both,0.08275437782430858,-0.0031933535993255483
USDJPY,USDJPY,B,LONG,2022-03-13 23:25:00,2022-03-14 00:00:00,spread_reduced,Pseudo,-0.11368563840541412,-0.0033743546404149203
EURJPY,EURJPY,B,LONG,2022-03-13 23:25:00,2022-03-14 00:00:00,spread_reduced,Pseudo,-0.2632516900557732,-0.0033743546404149216
GBPJPY,GBPJPY,B,LONG,2022-03-13 23:25:00,2022-03-14 00:00:00,spread_reduced,Pseudo,-0.17818218797902946,-0.0033743546404149238
AUDJPY,AUDJPY,B,LONG,2022-03-13 23:25:00,2022-03-14 00:00:00,spread_reduced,Pseudo,-0.13196765125781756,-0.003374354640414923
NZDJPY,NZDJPY,B,LONG,2022-03-13 23:25:00,2022-03-14 00:00:00,spread_reduced,Pseudo,-0.0511291749846395,-0.0033743546404149207
CHFJPY,CHFJPY,B,LONG,2022-03-13 23:25:00,2022-03-14 00:00:00,spread_reduced,Pseudo,-0.18516946679170143,-0.0033743546404149216
EURJPY,EURJPY,B,SHORT,2022-03-15 07:10:00,2022-03-15 07:20:00,stop,Pseudo,-0.5578896758337004,0.0041980208429274295
USDJPY,USDJPY,B,SHORT,2022-03-15 07:10:00,2022-03-15 08:05:00,spread_reduced,Pseudo,-0.12963335662633896,0.004198020842927431
GBPJPY,GBPJPY,B,SHORT,2022-03-15 07:10:00,2022-03-15 08:05:00,spread_reduced,Pseudo,-0.1872054450909877,0.004198020842927428
AUDJPY,AUDJPY,B,SHORT,2022-03-15 07:10:00,2022-03-15 08:05:00,spread_reduced,Pseudo,-0.48799759982472624,0.0041980208429274295
NZDJPY,NZDJPY,B,SHORT,2022-03-15 07:10:00,2022-03-15 08:05:00,spread_reduced,Pseudo,-0.4971651103363728,0.004198020842927431
CHFJPY,CHFJPY,B,SHORT,2022-03-15 07:10:00,2022-03-15 08:05:00,spread_reduced,Pseudo,-0.29092525335768415,0.004198020842927431
USDJPY,USDJPY,B,SHORT,2022-03-15 08:20:00,2022-03-15 09:05:00,spread_reduced,Pseudo,-0.20836743105878686,0.0031268955471876387
EURJPY,EURJPY,B,SHORT,2022-03-15 08:20:00,2022-03-15 09:05:00,spread_reduced,Pseudo,-0.03682975882583299,0.003126895547187637
GBPJPY,GBPJPY,B,SHORT,2022-03-15 08:20:00,2022-03-15 09:05:00,spread_reduced,Pseudo,-0.14341137388059386,0.003126895547187635
AUDJPY,AUDJPY,B,SHORT,2022-03-15 08:20:00,2022-03-15 09:05:00,spread_reduced,Pseudo,0.14377287022151095,0.0031268955471876365
NZDJPY,NZDJPY,B,SHORT,2022-03-15 08:20:00,2022-03-15 09:05:00,spread_reduced,Pseudo,0.08797615852744005,0.0031268955471876383
CHFJPY,CHFJPY,B,SHORT,2022-03-15 08:20:00,2022-03-15 09:05:00,spread_reduced,Pseudo,-0.20874206583117635,0.0031268955471876374
USDJPY,USDJPY,B,LONG,2022-03-22 04:20:00,2022-03-22 06:15:00,spread_reduced,Pseudo,0.14019615040709404,-0.0033017957800526116
EURJPY,EURJPY,B,LONG,2022-03-22 04:20:00,2022-03-22 06:15:00,spread_reduced,Pseudo,0.053183850319419676,-0.0033017957800526134
GBPJPY,GBPJPY,B,LONG,2022-03-22 04:20:00,2022-03-22 06:15:00,spread_reduced,Pseudo,0.04486705441016555,-0.003301795780052615
AUDJPY,AUDJPY,B,LONG,2022-03-22 04:20:00,2022-03-22 06:15:00,spread_reduced,Pseudo,-0.09417303856786483,-0.003301795780052614
NZDJPY,NZDJPY,B,LONG,2022-03-22 04:20:00,2022-03-22 06:15:00,spread_reduced,Pseudo,-0.1639439908048823,-0.0033017957800526108
CHFJPY,CHFJPY,B,LONG,2022-03-22 04:20:00,2022-03-22 06:15:00,spread_reduced,Pseudo,0.05253742941787228,-0.0033017957800526116
USDJPY,USDJPY,B,LONG,2022-03-22 08:40:00,2022-03-22 11:55:00,spread_reduced,Real,0.4992026309417567,-0.003313159650352264
EURJPY,EURJPY,B,LONG,2022-03-22 08:40:00,2022-03-22 11:55:00,spread_reduced,Pseudo,0.34970145661909297,-0.0033131596503522672
GBPJPY,GBPJPY,B,LONG,2022-03-22 08:40:00,2022-03-22 11:55:00,spread_reduced,Pseudo,0.9024041288887934,-0.0033131596503522685
AUDJPY,AUDJPY,B,LONG,2022-03-22 08:40:00,2022-03-22 11:55:00,spread_reduced,Real,0.7964032803341459,-0.0033131596503522672
NZDJPY,NZDJPY,B,LONG,2022-03-22 08:40:00,2022-03-22 11:55:00,spread_reduced,Pseudo,1.0830353928893792,-0.0033131596503522646
CHFJPY,CHFJPY,B,LONG,2022-03-22 08:40:00,2022-03-22 11:55:00,spread_reduced,Real,0.6316369018152986,-0.003313159650352265
USDJPY,USDJPY,B,LONG,2022-03-22 22:55:00,2022-03-23 00:15:00,spread_reduced,Pseudo,0.03871385490402298,-0.0037131879645116187
EURJPY,EURJPY,B,LONG,2022-03-22 22:55:00,2022-03-23 00:15:00,spread_reduced,Pseudo,-0.07156528049874952,-0.0037131879645116214
GBPJPY,GBPJPY,B,LONG,2022-03-22 22:55:00,2022-03-23 00:15:00,spread_reduced,Pseudo,0.009079851550667744,-0.0037131879645116227
AUDJPY,AUDJPY,B,LONG,2022-03-22 22:55:00,2022-03-23 00:15:00,spread_reduced,Pseudo,-0.35043627236813757,-0.0037131879645116214
NZDJPY,NZDJPY,B,LONG,2022-03-22 22:55:00,2022-03-23 00:15:00,spread_reduced,Pseudo,-0.2499184738853355,-0.003713187964511618
CHFJPY,CHFJPY,B,LONG,2022-03-22 22:55:00,2022-03-23 00:15:00,spread_reduced,Pseudo,0.03896509028715005,-0.0035070949813136854
USDJPY,USDJPY,B,SHORT,2022-03-23 08:55:00,2022-03-23 09:10:00,spread_reduced,Pseudo,-0.06594636522216923,0.0031533053999512487
EURJPY,EURJPY,B,SHORT,2022-03-23 08:55:00,2022-03-23 09:10:00,spread_reduced,Pseudo,-0.07431045608056557,0.003153305399951247
GBPJPY,GBPJPY,B,SHORT,2022-03-23 08:55:00,2022-03-23 09:10:00,spread_reduced,Pseudo,-0.21597849447407835,0.003153305399951245
CHFJPY,CHFJPY,B,SHORT,2022-03-23 08:55:00,2022-03-23 09:10:00,spread_reduced,Pseudo,-0.06454179206912455,0.003153305399951249
USDJPY,USDJPY,B,SHORT,2022-03-23 12:10:00,2022-03-23 14:05:00,spread_reduced,Both,0.044416958683716576,0.003337630772460606
EURJPY,EURJPY,B,SHORT,2022-03-23 12:10:00,2022-03-23 14:05:00,spread_reduced,Pseudo,0.16665352454864335,0.0033376307724606044
GBPJPY,GBPJPY,B,SHORT,2022-03-23 12:10:00,2022-03-23 14:05:00,spread_reduced,Pseudo,0.0480296820686658,0.003337630772460603
AUDJPY,AUDJPY,B,SHORT,2022-03-23 12:10:00,2022-03-23 14:05:00,spread_reduced,Pseudo,-0.007240710300597068,0.003337630772460604
NZDJPY,NZDJPY,B,SHORT,2022-03-23 12:10:00,2022-03-23 14:05:00,spread_reduced,Pseudo,0.08718750646683852,0.003337630772460607
CHFJPY,CHFJPY,B,SHORT,2022-03-23 12:10:00,2022-03-23 14:05:00,spread_reduced,Pseudo,-0.08719345007982919,0.0033376307724606066
USDJPY,USDJPY,B,LONG,2022-03-23 14:50:00,2022-03-23 17:10:00,spread_reduced,Pseudo,0.07599225332614405,-0.003198723356797966
EURJPY,EURJPY,B,LONG,2022-03-23 14:50:00,2022-03-23 17:10:00,spread_reduced,Pseudo,0.2873328212646594,-0.003198723356797967
GBPJPY,GBPJPY,B,LONG,2022-03-23 14:50:00,2022-03-23 17:10:00,spread_reduced,Pseudo,0.20759519280625732,-0.0031987233567979684
AUDJPY,AUDJPY,B,LONG,2022-03-23 14:50:00,2022-03-23 17:10:00,spread_reduced,Pseudo,0.35435556367565313,-0.0031987233567979676
NZDJPY,NZDJPY,B,LONG,2022-03-23 14:50:00,2022-03-23 17:10:00,spread_reduced,Pseudo,0.23714095023608106,-0.0031987233567979645
CHFJPY,CHFJPY,B,LONG,2022-03-23 14:50:00,2022-03-23 17:10:00,spread_reduced,Pseudo,0.5328745679038516,-0.003198723356797966
USDJPY,USDJPY,B,LONG,2022-03-24 06:45:00,2022-03-24 07:50:00,spread_reduced,Real,0.1531015435004927,-0.0031209194515766604
EURJPY,EURJPY,B,LONG,2022-03-24 06:45:00,2022-03-24 07:50:00,spread_reduced,Real,0.04506882428301218,-0.0031209194515766626
GBPJPY,GBPJPY,B,LONG,2022-03-24 06:45:00,2022-03-24 07:50:00,spread_reduced,Real,-0.0012435838881071546,-0.003120919451576664
AUDJPY,AUDJPY,B,LONG,2022-03-24 06:45:00,2022-03-24 07:50:00,spread_reduced,Real,-0.01191893279902286,-0.0031209194515766634
NZDJPY,NZDJPY,B,LONG,2022-03-24 06:45:00,2022-03-24 07:50:00,spread_reduced,Real,0.02520752461169599,-0.0031209194515766604
CHFJPY,CHFJPY,B,LONG,2022-03-24 06:45:00,2022-03-24 07:50:00,spread_reduced,Pseudo,-0.08335133936103005,-0.0031209194515766604
USDJPY,USDJPY,B,LONG,2022-03-24 14:35:00,2022-03-24 15:20:00,spread_reduced,Real,-0.08386121602362481,-0.0035844309481059683
EURJPY,EURJPY,B,LONG,2022-03-24 14:35:00,2022-03-24 15:20:00,spread_reduced,Real,0.17289290624148784,-0.0035844309481059705
GBPJPY,GBPJPY,B,LONG,2022-03-24 14:35:00,2022-03-24 15:20:00,spread_reduced,Neither,-0.008016671497542335,-0.0035844309481059718
AUDJPY,AUDJPY,B,LONG,2022-03-24 14:35:00,2022-03-24 15:20:00,spread_reduced,Real,-0.1546718281681958,-0.003584430948105971
NZDJPY,NZDJPY,B,LONG,2022-03-24 14:35:00,2022-03-24 15:20:00,spread_reduced,Real,-0.07804010138665977,-0.0035844309481059674
CHFJPY,CHFJPY,B,LONG,2022-03-24 14:35:00,2022-03-24 15:20:00,spread_reduced,Neither,0.013690927989751245,-0.003584430948105968
USDJPY,USDJPY,B,LONG,2022-03-24 16:15:00,2022-03-24 17:45:00,spread_reduced,Real,0.27927580744924185,-0.0031224667770733683
EURJPY,EURJPY,B,LONG,2022-03-24 16:15:00,2022-03-24 17:45:00,spread_reduced,Neither,0.17683562857095936,-0.003122466777073371
GBPJPY,GBPJPY,B,LONG,2022-03-24 16:15:00,2022-03-24 17:45:00,spread_reduced,Real,0.14984701642413908,-0.0031224667770733718
AUDJPY,AUDJPY,B,LONG,2022-03-24 16:15:00,2022-03-24 17:45:00,spread_reduced,Real,0.09803378077684796,-0.0031224667770733713
NZDJPY,NZDJPY,B,LONG,2022-03-24 16:15:00,2022-03-24 17:45:00,spread_reduced,Real,-0.030938647195074186,-0.0031224667770733674
CHFJPY,CHFJPY,B,LONG,2022-03-24 16:15:00,2022-03-24 17:45:00,spread_reduced,Real,0.25625453045282265,-0.0031224667770733674
USDJPY,USDJPY,B,SHORT,2022-03-25 01:20:00,2022-03-25 02:00:00,spread_reduced,Real,-0.10862655497660227,0.003952701538001717
EURJPY,EURJPY,B,SHORT,2022-03-25 01:20:00,2022-03-25 02:00:00,spread_reduced,Real,-0.36824415717817693,0.0039527015380017155
GBPJPY,GBPJPY,B,SHORT,2022-03-25 01:20:00,2022-03-25 02:00:00,spread_reduced,Real,-0.2843916062027496,0.003952701538001713
AUDJPY,AUDJPY,B,SHORT,2022-03-25 01:20:00,2022-03-25 02:00:00,spread_reduced,Real,-0.38181638256529205,0.003952701538001715
NZDJPY,NZDJPY,B,SHORT,2022-03-25 01:20:00,2022-03-25 02:00:00,spread_reduced,Real,-0.3561554657510365,0.003952701538001718
CHFJPY,CHFJPY,B,SHORT,2022-03-25 01:20:00,2022-03-25 02:00:00,spread_reduced,Real,-0.29550268101759725,0.003952701538001717
USDJPY,USDJPY,B,SHORT,2022-03-25 03:55:00,2022-03-25 05:30:00,spread_reduced,Pseudo,-0.028597546227008646,0.0031086912180738886
EURJPY,EURJPY,B,SHORT,2022-03-25 03:55:00,2022-03-25 05:30:00,spread_reduced,Pseudo,-0.018569379800751722,0.003108691218073886
GBPJPY,GBPJPY,B,SHORT,2022-03-25 03:55:00,2022-03-25 05:30:00,spread_reduced,Pseudo,-0.1434589940096191,0.003108691218073884
AUDJPY,AUDJPY,B,SHORT,2022-03-25 03:55:00,2022-03-25 05:30:00,spread_reduced,Pseudo,-0.017423430197653172,0.0031086912180738856
NZDJPY,NZDJPY,B,SHORT,2022-03-25 03:55:00,2022-03-25 05:30:00,spread_reduced,Pseudo,-0.05749529905078414,0.003108691218073889
CHFJPY,CHFJPY,B,SHORT,2022-03-25 03:55:00,2022-03-25 05:30:00,spread_reduced,Pseudo,0.005380545376928078,0.0031086912180738895
AUDJPY,AUDJPY,B,LONG,2022-03-25 06:15:00,2022-03-25 07:05:00,stop,Pseudo,-0.5066586866224558,-0.004551652168739483
NZDJPY,NZDJPY,B,LONG,2022-03-25 06:15:00,2022-03-25 07:15:00,stop,Pseudo,-0.5360407434012634,-0.0045516521687394805
USDJPY,USDJPY,B,LONG,2022-03-25 06:15:00,2022-03-25 07:25:00,spread_reduced,Pseudo,-0.08873906866655827,-0.004551652168739481
EURJPY,EURJPY,B,LONG,2022-03-25 06:15:00,2022-03-25 07:25:00,spread_reduced,Pseudo,-0.11717014127291907,-0.004551652168739483
GBPJPY,GBPJPY,B,LONG,2022-03-25 06:15:00,2022-03-25 07:25:00,spread_reduced,Pseudo,-0.34182007618009197,-0.004551652168739486
CHFJPY,CHFJPY,B,LONG,2022-03-25 06:15:00,2022-03-25 07:25:00,spread_reduced,Pseudo,-0.014326436728717695,-0.0045516521687394805
USDJPY,USDJPY,B,SHORT,2022-03-25 08:10:00,2022-03-25 09:45:00,spread_reduced,Pseudo,0.04541535996601306,0.0031969673835518177
EURJPY,EURJPY,B,SHORT,2022-03-25 08:10:00,2022-03-25 09:45:00,spread_reduced,Pseudo,0.07101493886019217,0.003196967383551816
