entry_time,exit_time,direction,entry_price,exit_price,stop_price,pnl_pips,exit_reason,hold_bars
2023-09-26 00:55:00+00:00,2023-09-26 01:25:00+00:00,Long,148.8905,148.908,148.77525,1.25,tp,6
2023-09-26 03:35:00+00:00,2023-09-26 04:35:00+00:00,Short,148.866,148.90475,148.90475,-4.37,stop,12
2023-09-26 04:40:00+00:00,2023-09-26 05:00:00+00:00,Long,148.919,148.8755,148.8755,-4.85,stop,4
2023-09-26 05:05:00+00:00,2023-09-26 05:25:00+00:00,Short,148.839,148.89475,148.89475,-6.07,stop,4
2023-09-26 05:40:00+00:00,2023-09-26 05:55:00+00:00,Long,148.928,148.9625,148.87775,2.95,tp,3
2023-09-26 06:20:00+00:00,2023-09-26 06:45:00+00:00,Long,149.0345,149.144,148.92475,10.45,tp,5
2023-09-26 11:15:00+00:00,2023-09-26 11:20:00+00:00,Long,148.956,148.89975,148.89975,-6.13,stop,1
2023-09-26 11:35:00+00:00,2023-09-26 12:20:00+00:00,Short,148.851,148.8285,148.91475,1.75,tp,9
2023-09-26 13:00:00+00:00,2023-09-26 13:05:00+00:00,Short,148.795,148.84875,148.84875,-5.87,stop,1
2023-09-26 13:15:00+00:00,2023-09-26 13:35:00+00:00,Long,148.893,148.9485,148.83925,5.05,tp,4
2023-09-26 16:05:00+00:00,2023-09-26 17:15:00+00:00,Long,148.9335,148.88725,148.88725,-5.12,stop,14
2023-09-26 17:25:00+00:00,2023-09-26 17:45:00+00:00,Short,148.8795,148.905,148.905,-3.05,stop,4
2023-09-26 18:15:00+00:00,2023-09-26 18:40:00+00:00,Long,148.9415,149.03,148.89,8.35,tp,5
2023-09-26 20:35:00+00:00,2023-09-26 20:50:00+00:00,Long,149.066,149.089,149.0385,1.8,tp,3
2023-09-26 23:50:00+00:00,2023-09-26 23:55:00+00:00,Short,149.0105,149.049,149.049,-4.35,stop,1
2023-09-27 00:35:00+00:00,2023-09-27 00:50:00+00:00,Short,148.979,149.02775,149.02775,-5.37,stop,3
2023-09-27 01:35:00+00:00,2023-09-27 01:55:00+00:00,Short,148.956,148.8925,149.0165,5.85,tp,4
2023-09-27 03:25:00+00:00,2023-09-27 03:30:00+00:00,Long,149.0225,148.9885,148.9885,-3.9,stop,1
2023-09-27 03:50:00+00:00,2023-09-27 04:15:00+00:00,Long,149.032,149.0605,148.99975,2.35,tp,5
2023-09-27 05:05:00+00:00,2023-09-27 05:10:00+00:00,Short,149.0135,149.04675,149.04675,-3.82,stop,1
2023-09-27 05:25:00+00:00,2023-09-27 05:35:00+00:00,Long,149.0925,149.03725,149.03725,-6.02,stop,2
2023-09-27 05:45:00+00:00,2023-09-27 05:50:00+00:00,Short,149.012,149.0525,149.0525,-4.55,stop,1
2023-09-27 06:05:00+00:00,2023-09-27 06:30:00+00:00,Long,149.103,149.1075,149.05225,-0.05,tp,5
2023-09-27 07:55:00+00:00,2023-09-27 08:50:00+00:00,Short,149.004,149.05575,149.05575,-5.67,stop,11
2023-09-27 09:05:00+00:00,2023-09-27 09:50:00+00:00,Long,149.085,149.1615,149.02025,7.15,tp,9
2023-09-27 10:55:00+00:00,2023-09-27 11:25:00+00:00,Long,149.213,149.225,149.1825,0.7,tp,6
2023-09-27 11:45:00+00:00,2023-09-27 12:10:00+00:00,Short,149.126,149.2145,149.2145,-9.35,stop,5
2023-09-27 13:30:00+00:00,2023-09-27 13:55:00+00:00,Long,149.2355,149.381,149.189,14.05,tp,5
2023-09-27 16:05:00+00:00,2023-09-27 16:25:00+00:00,Long,149.499,149.5525,149.448,4.85,tp,4
2023-09-27 18:15:00+00:00,2023-09-27 18:30:00+00:00,Long,149.692,149.6365,149.6365,-6.05,stop,3
2023-09-27 20:15:00+00:00,2023-09-27 21:10:00+00:00,Long,149.648,149.56625,149.56625,-8.67,stop,11
2023-09-27 21:15:00+00:00,2023-09-27 21:35:00+00:00,Short,149.5585,149.5485,149.61375,0.5,tp,4
2023-09-27 22:35:00+00:00,2023-09-27 23:00:00+00:00,Short,149.4865,149.481,149.533,0.05,tp,5
2023-09-27 23:10:00+00:00,2023-09-27 23:45:00+00:00,Short,149.454,149.49775,149.49775,-4.87,stop,7
2023-09-27 23:50:00+00:00,2023-09-28 00:55:00+00:00,Long,149.516,149.46275,149.46275,-5.82,stop,13
2023-09-28 01:00:00+00:00,2023-09-28 01:05:00+00:00,Short,149.455,149.4825,149.4825,-3.25,stop,1
2023-09-28 01:20:00+00:00,2023-09-28 01:35:00+00:00,Long,149.543,149.47875,149.47875,-6.93,stop,3
2023-09-28 01:50:00+00:00,2023-09-28 02:05:00+00:00,Short,149.456,149.4445,149.5015,0.65,tp,3
2023-09-28 02:40:00+00:00,2023-09-28 04:45:00+00:00,Short,149.377,149.3735,149.452,-0.15,tp,25
2023-09-28 04:55:00+00:00,2023-09-28 05:15:00+00:00,Short,149.348,149.2785,149.40425,6.45,tp,4
2023-09-28 06:25:00+00:00,2023-09-28 07:00:00+00:00,Long,149.418,149.35,149.35,-7.3,stop,7
2023-09-28 07:10:00+00:00,2023-09-28 07:25:00+00:00,Short,149.287,149.272,149.37825,1.0,tp,3
2023-09-28 08:20:00+00:00,2023-09-28 08:50:00+00:00,Long,149.377,149.3905,149.296,0.85,tp,6
2023-09-28 09:45:00+00:00,2023-09-28 12:40:00+00:00,Short,149.2525,149.358,149.358,-11.05,stop,35
2023-09-28 17:35:00+00:00,2023-09-28 17:50:00+00:00,Long,149.3225,149.3555,149.27075,2.8,tp,3
2023-09-28 19:50:00+00:00,2023-09-28 20:00:00+00:00,Short,149.225,149.2665,149.2665,-4.65,stop,2
2023-09-28 20:45:00+00:00,2023-09-28 21:20:00+00:00,Long,149.2925,149.3,149.257,0.25,tp,7
2023-09-28 23:35:00+00:00,2023-09-28 23:55:00+00:00,Long,149.314,149.335,149.253,1.6,tp,4
2023-09-29 00:10:00+00:00,2023-09-29 00:45:00+00:00,Long,149.3735,149.382,149.30825,0.35,tp,7
2023-09-29 00:55:00+00:00,2023-09-29 01:15:00+00:00,Long,149.4445,149.366,149.366,-8.35,stop,4
2023-09-29 01:25:00+00:00,2023-09-29 01:55:00+00:00,Short,149.339,149.335,149.39375,-0.1,tp,6
2023-09-29 04:15:00+00:00,2023-09-29 04:30:00+00:00,Long,149.4435,149.40025,149.40025,-4.82,stop,3
2023-09-29 04:40:00+00:00,2023-09-29 05:30:00+00:00,Short,149.3595,149.3345,149.41175,2.0,tp,10
2023-09-29 05:45:00+00:00,2023-09-29 06:00:00+00:00,Short,149.2885,149.1775,149.34275,10.6,tp,3
2023-09-29 10:30:00+00:00,2023-09-29 10:45:00+00:00,Long,149.109,149.073,149.073,-4.1,stop,3
2023-09-29 10:50:00+00:00,2023-09-29 10:55:00+00:00,Short,149.024,149.0895,149.0895,-7.05,stop,1
2023-09-29 16:25:00+00:00,2023-09-29 16:35:00+00:00,Long,149.4445,149.3975,149.3975,-5.2,stop,2
2023-09-29 17:10:00+00:00,2023-09-29 17:45:00+00:00,Long,149.4555,149.475,149.40975,1.45,tp,7
2023-09-29 18:05:00+00:00,2023-09-29 18:20:00+00:00,Short,149.396,149.45975,149.45975,-6.87,stop,3
2023-09-29 18:30:00+00:00,2023-09-29 18:45:00+00:00,Long,149.487,149.434,149.434,-5.8,stop,3
2023-09-29 19:40:00+00:00,2023-09-29 19:55:00+00:00,Short,149.374,149.4365,149.4365,-6.75,stop,3
2023-09-29 20:50:00+00:00,2023-10-01 22:00:00+00:00,Short,149.3685,149.41075,149.41075,-4.72,stop,2
2023-10-01 22:05:00+00:00,2023-10-01 22:55:00+00:00,Long,149.528,149.583,149.3995,5.0,tp,10
2023-10-02 02:10:00+00:00,2023-10-02 03:05:00+00:00,Long,149.773,149.7905,149.69925,1.25,tp,11
2023-10-02 04:05:00+00:00,2023-10-02 04:30:00+00:00,Long,149.8045,149.765,149.765,-4.45,stop,5
2023-10-02 04:35:00+00:00,2023-10-02 05:30:00+00:00,Short,149.731,149.724,149.7665,0.2,tp,11
2023-10-02 05:40:00+00:00,2023-10-02 07:10:00+00:00,Short,149.647,149.623,149.742,1.9,tp,18
2023-10-02 07:40:00+00:00,2023-10-02 07:55:00+00:00,Long,149.701,149.7505,149.62775,4.45,tp,3
2023-10-02 10:20:00+00:00,2023-10-02 10:50:00+00:00,Short,149.6555,149.70925,149.70925,-5.87,stop,6
2023-10-02 11:25:00+00:00,2023-10-02 12:35:00+00:00,Long,149.74,149.7635,149.6955,1.85,tp,14
2023-10-02 12:45:00+00:00,2023-10-02 13:05:00+00:00,Long,149.7765,149.7865,149.74325,0.5,tp,4
2023-10-02 13:35:00+00:00,2023-10-02 13:55:00+00:00,Long,149.816,149.8345,149.78575,1.35,tp,4
2023-10-02 14:15:00+00:00,2023-10-02 14:25:00+00:00,Long,149.8445,149.814,149.814,-3.55,stop,2
2023-10-02 15:10:00+00:00,2023-10-02 15:15:00+00:00,Long,149.856,149.82025,149.82025,-4.07,stop,1
2023-10-02 15:30:00+00:00,2023-10-02 15:35:00+00:00,Short,149.778,149.8215,149.8215,-4.85,stop,1
2023-10-02 16:40:00+00:00,2023-10-02 16:45:00+00:00,Short,149.7755,149.81475,149.81475,-4.42,stop,1
2023-10-02 17:35:00+00:00,2023-10-02 18:45:00+00:00,Short,149.7525,149.80125,149.80125,-5.37,stop,14
2023-10-02 18:50:00+00:00,2023-10-02 19:00:00+00:00,Long,149.809,149.74975,149.74975,-6.42,stop,2
2023-10-02 19:20:00+00:00,2023-10-02 19:25:00+00:00,Short,149.7325,149.7725,149.7725,-4.5,stop,1
2023-10-02 19:55:00+00:00,2023-10-02 20:20:00+00:00,Long,149.806,149.846,149.76775,3.5,tp,5
2023-10-02 20:30:00+00:00,2023-10-02 20:45:00+00:00,Long,149.8625,149.8665,149.8195,-0.1,tp,3
2023-10-02 21:10:00+00:00,2023-10-02 22:55:00+00:00,Short,149.7795,149.84475,149.84475,-7.03,stop,21
2023-10-02 23:00:00+00:00,2023-10-02 23:15:00+00:00,Long,149.848,149.8655,149.82425,1.25,tp,3
2023-10-03 00:15:00+00:00,2023-10-03 00:50:00+00:00,Short,149.8185,149.84875,149.84875,-3.52,stop,7
2023-10-03 01:00:00+00:00,2023-10-03 05:25:00+00:00,Long,149.882,149.8915,149.832,0.45,tp,53
2023-10-03 05:35:00+00:00,2023-10-03 05:55:00+00:00,Long,149.898,149.9175,149.87875,1.45,tp,4
2023-10-03 06:25:00+00:00,2023-10-03 06:40:00+00:00,Short,149.8025,149.7845,149.89875,1.3,tp,3
2023-10-03 08:50:00+00:00,2023-10-03 09:10:00+00:00,Long,149.8285,149.854,149.77675,2.05,tp,4
2023-10-03 10:05:00+00:00,2023-10-03 10:20:00+00:00,Long,149.8765,149.8815,149.857,-0.0,tp,3
2023-10-03 11:15:00+00:00,2023-10-03 11:30:00+00:00,Long,149.922,149.9465,149.885,1.95,tp,3
2023-10-03 11:50:00+00:00,2023-10-03 13:00:00+00:00,Long,149.973,149.916,149.916,-6.2,stop,14
2023-10-03 13:05:00+00:00,2023-10-03 14:00:00+00:00,Short,149.8725,149.94925,149.94925,-8.18,stop,11
2023-10-03 14:05:00+00:00,2023-10-03 14:10:00+00:00,Long,150.061,149.9075,149.9075,-15.85,stop,1
2023-10-03 18:35:00+00:00,2023-10-03 19:15:00+00:00,Short,148.952,148.818,149.00175,12.9,tp,8
2023-10-03 22:50:00+00:00,2023-10-03 23:05:00+00:00,Long,149.0985,149.102,149.0535,-0.15,tp,3
2023-10-03 23:50:00+00:00,2023-10-04 00:10:00+00:00,Long,149.1735,149.195,149.09675,1.65,tp,4
2023-10-04 00:40:00+00:00,2023-10-04 00:50:00+00:00,Short,149.125,149.176,149.176,-5.6,stop,2
2023-10-04 02:20:00+00:00,2023-10-04 03:00:00+00:00,Long,149.249,149.2815,149.2085,2.75,tp,8
2023-10-04 03:10:00+00:00,2023-10-04 04:05:00+00:00,Long,149.3095,149.2525,149.2525,-6.2,stop,11
2023-10-04 04:10:00+00:00,2023-10-04 05:05:00+00:00,Short,149.2455,149.1815,149.2825,5.9,tp,11
2023-10-04 05:55:00+00:00,2023-10-04 06:50:00+00:00,Long,149.2315,149.19075,149.19075,-4.58,stop,11
2023-10-04 07:05:00+00:00,2023-10-04 07:45:00+00:00,Short,149.1315,148.867,149.2165,25.95,tp,8
2023-10-04 11:00:00+00:00,2023-10-04 11:15:00+00:00,Short,149.027,148.9285,149.12275,9.35,tp,3
2023-10-04 14:05:00+00:00,2023-10-04 15:05:00+00:00,Long,149.0905,148.90975,148.90975,-18.58,stop,12
2023-10-04 17:05:00+00:00,2023-10-04 17:30:00+00:00,Long,148.9295,149.0305,148.86675,9.6,tp,5
2023-10-04 18:35:00+00:00,2023-10-04 18:55:00+00:00,Long,149.1065,149.0475,149.0475,-6.4,stop,4
2023-10-04 19:40:00+00:00,2023-10-04 20:25:00+00:00,Short,149.019,149.0825,149.0825,-6.85,stop,9
2023-10-04 20:40:00+00:00,2023-10-04 21:00:00+00:00,Long,149.1275,149.05975,149.05975,-7.27,stop,4
2023-10-04 21:05:00+00:00,2023-10-04 21:50:00+00:00,Short,149.0205,149.0175,149.0885,-0.2,tp,9
2023-10-04 22:05:00+00:00,2023-10-04 22:30:00+00:00,Short,148.9985,148.978,149.03925,1.55,tp,5
2023-10-04 23:30:00+00:00,2023-10-05 01:05:00+00:00,Short,148.923,148.554,148.9935,36.4,tp,19
2023-10-05 04:55:00+00:00,2023-10-05 05:30:00+00:00,Long,148.534,148.5605,148.48275,2.15,tp,7
2023-10-05 06:00:00+00:00,2023-10-05 06:15:00+00:00,Long,148.5935,148.6925,148.54425,9.4,tp,3
2023-10-05 11:50:00+00:00,2023-10-05 12:10:00+00:00,Short,148.8325,148.87925,148.87925,-5.18,stop,4
2023-10-05 12:20:00+00:00,2023-10-05 12:45:00+00:00,Long,148.971,148.9845,148.87125,0.85,tp,5
2023-10-05 17:15:00+00:00,2023-10-05 17:30:00+00:00,Short,148.372,148.343,148.4195,2.4,tp,3
2023-10-05 19:20:00+00:00,2023-10-05 19:35:00+00:00,Long,148.418,148.4355,148.38325,1.25,tp,3
2023-10-05 20:10:00+00:00,2023-10-05 20:25:00+00:00,Long,148.4625,148.479,148.43325,1.15,tp,3
2023-10-05 20:35:00+00:00,2023-10-05 20:55:00+00:00,Long,148.4985,148.5145,148.46025,1.1,tp,4
2023-10-05 22:45:00+00:00,2023-10-05 23:20:00+00:00,Short,148.4455,148.3975,148.4755,4.3,tp,7
2023-10-05 23:45:00+00:00,2023-10-06 00:10:00+00:00,Long,148.496,148.5125,148.41425,1.15,tp,5
2023-10-06 03:40:00+00:00,2023-10-06 04:00:00+00:00,Long,148.6535,148.69,148.61075,3.15,tp,4
2023-10-06 04:10:00+00:00,2023-10-06 04:55:00+00:00,Long,148.7315,148.756,148.6545,1.95,tp,9
2023-10-06 05:05:00+00:00,2023-10-06 05:40:00+00:00,Long,148.77,148.8335,148.71175,5.85,tp,7
2023-10-06 06:05:00+00:00,2023-10-06 06:30:00+00:00,Long,148.8755,148.9295,148.8025,4.9,tp,5
2023-10-06 08:45:00+00:00,2023-10-06 08:50:00+00:00,Short,148.8635,148.90175,148.90175,-4.33,stop,1
2023-10-06 09:20:00+00:00,2023-10-06 09:40:00+00:00,Long,148.9315,148.9935,148.897,5.7,tp,4
2023-10-06 11:05:00+00:00,2023-10-06 11:20:00+00:00,Long,149.0615,149.0625,149.0165,-0.4,tp,3
2023-10-06 11:35:00+00:00,2023-10-06 11:50:00+00:00,Long,149.0915,149.0475,149.0475,-4.9,stop,3
2023-10-06 12:30:00+00:00,2023-10-06 12:35:00+00:00,Short,148.988,149.059,149.059,-7.6,stop,1
2023-10-06 18:20:00+00:00,2023-10-06 18:35:00+00:00,Long,149.3615,149.3055,149.3055,-6.1,stop,3
2023-10-06 18:40:00+00:00,2023-10-06 18:55:00+00:00,Short,149.2915,149.33875,149.33875,-5.23,stop,3
2023-10-06 19:25:00+00:00,2023-10-06 19:30:00+00:00,Short,149.285,149.32325,149.32325,-4.33,stop,1
2023-10-06 20:20:00+00:00,2023-10-06 20:25:00+00:00,Long,149.339,149.30925,149.30925,-3.47,stop,1
2023-10-06 20:55:00+00:00,2023-10-08 22:10:00+00:00,Short,149.2885,149.1095,149.322,17.4,tp,3
2023-10-09 00:05:00+00:00,2023-10-09 00:30:00+00:00,Short,149.134,149.17875,149.17875,-4.97,stop,5
2023-10-09 01:00:00+00:00,2023-10-09 03:25:00+00:00,Short,149.1015,149.16525,149.16525,-6.88,stop,29
2023-10-09 03:30:00+00:00,2023-10-09 04:50:00+00:00,Long,149.168,149.194,149.127,2.1,tp,16
2023-10-09 05:00:00+00:00,2023-10-09 05:20:00+00:00,Long,149.2025,149.2035,149.1645,-0.4,tp,4
2023-10-09 05:35:00+00:00,2023-10-09 05:40:00+00:00,Long,149.2195,149.191,149.191,-3.35,stop,1
2023-10-09 06:10:00+00:00,2023-10-09 07:15:00+00:00,Short,149.1475,149.138,149.193,0.45,tp,13
2023-10-09 07:25:00+00:00,2023-10-09 07:30:00+00:00,Short,149.122,149.162,149.162,-4.5,stop,1
2023-10-09 07:55:00+00:00,2023-10-09 08:10:00+00:00,Long,149.1915,149.15625,149.15625,-4.03,stop,3
2023-10-09 09:15:00+00:00,2023-10-09 09:35:00+00:00,Short,149.129,149.1125,149.15025,1.15,tp,4
2023-10-09 09:50:00+00:00,2023-10-09 10:05:00+00:00,Short,149.0975,149.12775,149.12775,-3.52,stop,3
2023-10-09 10:20:00+00:00,2023-10-09 10:30:00+00:00,Short,149.086,149.11775,149.11775,-3.67,stop,2
2023-10-09 10:55:00+00:00,2023-10-09 12:15:00+00:00,Long,149.1625,149.164,149.11425,-0.35,tp,16
2023-10-09 12:30:00+00:00,2023-10-09 13:05:00+00:00,Short,149.1175,149.064,149.14875,4.85,tp,7
2023-10-09 17:35:00+00:00,2023-10-09 17:50:00+00:00,Short,148.6575,148.5245,148.74675,12.8,tp,3
2023-10-09 19:00:00+00:00,2023-10-09 21:00:00+00:00,Short,148.457,148.537,148.537,-8.5,stop,24
2023-10-09 23:40:00+00:00,2023-10-09 23:55:00+00:00,Short,148.366,148.335,148.41775,2.6,tp,3
2023-10-10 02:45:00+00:00,2023-10-10 03:00:00+00:00,Long,148.58,148.5885,148.5325,0.35,tp,3
2023-10-10 04:05:00+00:00,2023-10-10 04:30:00+00:00,Long,148.649,148.7225,148.573,6.85,tp,5
2023-10-10 05:05:00+00:00,2023-10-10 05:30:00+00:00,Long,148.756,148.69675,148.69675,-6.42,stop,5
2023-10-10 05:55:00+00:00,2023-10-10 06:15:00+00:00,Long,148.7695,148.71475,148.71475,-5.98,stop,4
2023-10-10 10:20:00+00:00,2023-10-10 11:25:00+00:00,Long,148.942,149.058,148.865,11.1,tp,13
2023-10-10 16:45:00+00:00,2023-10-10 17:20:00+00:00,Short,148.5785,148.62775,148.62775,-5.42,stop,7
2023-10-10 19:40:00+00:00,2023-10-10 19:55:00+00:00,Short,148.6945,148.686,148.7245,0.35,tp,3
2023-10-10 22:50:00+00:00,2023-10-10 23:10:00+00:00,Short,148.6365,148.5715,148.6785,6.0,tp,4
2023-10-11 00:15:00+00:00,2023-10-11 00:40:00+00:00,Short,148.5175,148.48,148.606,3.25,tp,5
2023-10-11 02:30:00+00:00,2023-10-11 03:00:00+00:00,Long,148.697,148.724,148.66275,2.2,tp,6
2023-10-11 03:20:00+00:00,2023-10-11 03:35:00+00:00,Long,148.743,148.779,148.7035,3.1,tp,3
2023-10-11 04:25:00+00:00,2023-10-11 04:40:00+00:00,Long,148.8485,148.857,148.78875,0.35,tp,3
2023-10-11 05:30:00+00:00,2023-10-11 05:35:00+00:00,Short,148.8255,148.85925,148.85925,-3.87,stop,1
2023-10-11 05:45:00+00:00,2023-10-11 07:20:00+00:00,Long,148.9355,148.84725,148.84725,-9.33,stop,19
2023-10-11 07:25:00+00:00,2023-10-11 07:50:00+00:00,Short,148.82,148.698,148.89675,11.7,tp,5
2023-10-11 09:30:00+00:00,2023-10-11 09:35:00+00:00,Long,148.7235,148.6855,148.6855,-4.3,stop,1
2023-10-11 09:45:00+00:00,2023-10-11 10:10:00+00:00,Short,148.63,148.687,148.687,-6.2,stop,5
2023-10-11 10:15:00+00:00,2023-10-11 11:45:00+00:00,Long,148.7415,148.7775,148.6785,3.1,tp,18
2023-10-11 11:55:00+00:00,2023-10-11 12:15:00+00:00,Long,148.8075,148.89,148.731,7.75,tp,4
2023-10-11 13:35:00+00:00,2023-10-11 13:50:00+00:00,Long,148.982,148.9925,148.91975,0.55,tp,3
2023-10-11 14:35:00+00:00,2023-10-11 15:05:00+00:00,Long,149.0435,149.173,148.9955,12.45,tp,6
2023-10-11 16:30:00+00:00,2023-10-11 17:05:00+00:00,Long,149.0885,149.194,149.0325,10.05,tp,7
2023-10-11 19:25:00+00:00,2023-10-11 19:45:00+00:00,Short,149.193,149.187,149.25775,0.1,tp,4
2023-10-12 00:05:00+00:00,2023-10-12 00:25:00+00:00,Long,149.0845,149.133,149.023,4.35,tp,4
2023-10-12 00:55:00+00:00,2023-10-12 01:30:00+00:00,Long,149.1455,149.08825,149.08825,-6.23,stop,7
2023-10-12 01:45:00+00:00,2023-10-12 01:55:00+00:00,Short,149.025,149.09825,149.09825,-7.83,stop,2
2023-10-12 04:05:00+00:00,2023-10-12 05:50:00+00:00,Short,149.1245,149.071,149.179,4.85,tp,21
2023-10-12 06:35:00+00:00,2023-10-12 06:50:00+00:00,Short,149.0545,149.0115,149.0995,3.8,tp,3
2023-10-12 10:00:00+00:00,2023-10-12 11:15:00+00:00,Long,149.145,149.182,149.102,3.2,tp,15
2023-10-12 12:00:00+00:00,2023-10-12 12:20:00+00:00,Short,149.147,149.143,149.17625,-0.1,tp,4
2023-10-12 12:30:00+00:00,2023-10-12 12:35:00+00:00,Short,149.0785,149.14575,149.14575,-7.23,stop,1
2023-10-12 13:55:00+00:00,2023-10-12 14:10:00+00:00,Long,149.577,149.616,149.44675,3.4,tp,3
2023-10-12 15:30:00+00:00,2023-10-12 15:40:00+00:00,Long,149.7765,149.72425,149.72425,-5.73,stop,2
2023-10-12 16:50:00+00:00,2023-10-12 17:40:00+00:00,Long,149.771,149.788,149.716,1.2,tp,10
2023-10-12 18:00:00+00:00,2023-10-12 18:10:00+00:00,Long,149.802,149.758,149.758,-4.9,stop,2
2023-10-12 18:20:00+00:00,2023-10-12 18:45:00+00:00,Short,149.7365,149.774,149.774,-4.25,stop,5
2023-10-12 19:00:00+00:00,2023-10-12 23:05:00+00:00,Long,149.8215,149.76225,149.76225,-6.43,stop,49
2023-10-12 23:10:00+00:00,2023-10-12 23:30:00+00:00,Short,149.753,149.7815,149.7815,-3.35,stop,4
2023-10-13 00:05:00+00:00,2023-10-13 00:10:00+00:00,Short,149.7415,149.773,149.773,-3.65,stop,1
2023-10-13 00:55:00+00:00,2023-10-13 03:00:00+00:00,Long,149.8275,149.766,149.766,-6.65,stop,25
2023-10-16 17:30:00+00:00,2023-10-16 17:40:00+00:00,Short,149.5585,149.586,149.586,-3.25,stop,2
2023-10-16 17:50:00+00:00,2023-10-16 18:25:00+00:00,Long,149.609,149.5785,149.5785,-3.55,stop,7
2023-10-16 18:30:00+00:00,2023-10-16 19:00:00+00:00,Short,149.558,149.553,149.58325,-0.0,tp,6
2023-10-16 19:35:00+00:00,2023-10-16 21:45:00+00:00,Short,149.5135,149.546,149.546,-3.75,stop,26
2023-10-16 22:55:00+00:00,2023-10-16 23:45:00+00:00,Long,149.58,149.5815,149.537,-0.35,tp,10
2023-10-17 00:10:00+00:00,2023-10-17 00:30:00+00:00,Long,149.5955,149.6135,149.57425,1.3,tp,4
2023-10-17 00:45:00+00:00,2023-10-17 01:00:00+00:00,Short,149.548,149.5285,149.59725,1.45,tp,3
2023-10-17 02:55:00+00:00,2023-10-17 03:20:00+00:00,Short,149.537,149.5565,149.5565,-2.45,stop,5
2023-10-17 04:35:00+00:00,2023-10-17 04:55:00+00:00,Short,149.523,149.54225,149.54225,-2.43,stop,4
2023-10-17 05:20:00+00:00,2023-10-17 05:40:00+00:00,Long,149.569,149.5975,149.5385,2.35,tp,4
2023-10-17 06:00:00+00:00,2023-10-17 06:25:00+00:00,Long,149.611,149.6215,149.574,0.55,tp,5
2023-10-17 06:50:00+00:00,2023-10-17 07:05:00+00:00,Long,149.6295,149.60475,149.60475,-2.97,stop,3
2023-10-17 07:50:00+00:00,2023-10-17 08:15:00+00:00,Short,149.532,149.62575,149.62575,-9.87,stop,5
2023-10-17 08:20:00+00:00,2023-10-17 09:35:00+00:00,Long,149.6835,149.6925,149.5795,0.4,tp,15
2023-10-17 10:15:00+00:00,2023-10-17 11:50:00+00:00,Short,149.453,149.42,149.6815,2.8,tp,19
2023-10-17 14:20:00+00:00,2023-10-17 14:40:00+00:00,Short,149.673,149.74,149.74,-7.2,stop,4
2023-10-17 15:55:00+00:00,2023-10-17 16:00:00+00:00,Short,149.689,149.72075,149.72075,-3.67,stop,1
2023-10-17 16:55:00+00:00,2023-10-17 17:15:00+00:00,Long,149.7455,149.785,149.71675,3.45,tp,4
2023-10-17 17:25:00+00:00,2023-10-17 17:55:00+00:00,Long,149.7955,149.8255,149.74025,2.5,tp,6
2023-10-17 19:05:00+00:00,2023-10-17 19:25:00+00:00,Short,149.771,149.74,149.8045,2.6,tp,4
2023-10-17 19:40:00+00:00,2023-10-17 19:55:00+00:00,Short,149.722,149.7585,149.7585,-4.15,stop,3
2023-10-17 20:25:00+00:00,2023-10-17 20:45:00+00:00,Long,149.7915,149.83,149.75475,3.35,tp,4
2023-10-17 23:10:00+00:00,2023-10-17 23:55:00+00:00,Long,149.79,149.7675,149.7675,-2.75,stop,9
2023-10-18 00:00:00+00:00,2023-10-18 00:25:00+00:00,Short,149.76,149.732,149.77775,2.3,tp,5
2023-10-18 00:55:00+00:00,2023-10-18 02:00:00+00:00,Long,149.7925,149.748,149.748,-4.95,stop,13
2023-10-18 02:15:00+00:00,2023-10-18 02:35:00+00:00,Short,149.725,149.7025,149.7665,1.75,tp,4
2023-10-18 02:50:00+00:00,2023-10-18 03:10:00+00:00,Short,149.6765,149.593,149.72625,7.85,tp,4
2023-10-18 05:55:00+00:00,2023-10-18 06:35:00+00:00,Short,149.6545,149.67525,149.67525,-2.58,stop,8
2023-10-18 07:00:00+00:00,2023-10-18 07:40:00+00:00,Long,149.685,149.7325,149.65925,4.25,tp,8
2023-10-18 07:50:00+00:00,2023-10-18 08:10:00+00:00,Long,149.747,149.766,149.7025,1.4,tp,4
2023-10-18 09:35:00+00:00,2023-10-18 10:20:00+00:00,Short,149.721,149.75325,149.75325,-3.72,stop,9
2023-10-18 10:40:00+00:00,2023-10-18 10:55:00+00:00,Short,149.7205,149.704,149.743,1.15,tp,3
2023-10-18 11:35:00+00:00,2023-10-18 12:10:00+00:00,Short,149.6665,149.666,149.70425,-0.45,tp,7
2023-10-18 12:25:00+00:00,2023-10-18 12:30:00+00:00,Short,149.6425,149.6695,149.6695,-3.2,stop,1
2023-10-18 12:35:00+00:00,2023-10-18 12:50:00+00:00,Long,149.704,149.7415,149.6665,3.25,tp,3
2023-10-18 14:30:00+00:00,2023-10-18 14:45:00+00:00,Long,149.7785,149.8275,149.72325,4.4,tp,3
2023-10-18 15:25:00+00:00,2023-10-18 16:45:00+00:00,Long,149.8685,149.8005,149.8005,-7.3,stop,16
2023-10-18 16:50:00+00:00,2023-10-18 17:05:00+00:00,Short,149.786,149.772,149.8555,0.9,tp,3
2023-10-18 17:35:00+00:00,2023-10-18 18:00:00+00:00,Short,149.7385,149.79275,149.79275,-5.92,stop,5
